hashtags,id,possibly_sensitive,text
Unnaiarindhaal childabuse metoo womenequality firstepisode firststeptochange,1052072007087489024,False,"For those of u that missed the first episode of #Unnaiarindhaal here’s the link.. do catch it .. be the change.. change urself first..#childabuse #metoo #womenequality #firstepisode #firststeptochange..click the link below @JayaTvOfficial 
https://t.co/gQ3P1NOc7F https://t.co/4yoj9mvb76"
MeToo,1052060835818819584,False,"""Truth My Only Defence"": Journalist Sued By MJ Akbar Over #MeToo Charges https://t.co/d6qcopv8Wj https://t.co/t73y37RVjP"
MeToo,1052060104130945024,False,"""Truth My Only Defence"": Journalist Sued By MJ Akbar Over #MeToo Charges https://t.co/CzIwsLvpvL https://t.co/qeIqHK3hge"
MeToo,1052064831862394881,False,What is not #MeToo https://t.co/zghbA2DzrC
MeToo nothingagainstwomenn,1052079105087365121,False,#MeToo just think about it #nothingagainstwomenn https://t.co/ZIiXIVPdTX
MeToo,1052079224616574976,False,"Truth My Only Defence, Says Journalist Priya Ramani Sued By MJ Akbar Over #MeToo Charges https://t.co/RAGTKubK9g https://t.co/xyAjxmsSlH"
CorruptIndia FigleafJudiciary BananaRepublicIndia MonstrousMalgovernance ExpectWorse MeToo MeTooIndia,1052080298702163968,False,"@divya_16_ @prasannavishy You are such frauds.

Here's - exemplary - 'due process'.

 I've been tweeting hoarse about this to sociopaths like @sgurumurthy @MD_Nalapat @AmitShah etc
#CorruptIndia
#FigleafJudiciary
#BananaRepublicIndia

#MonstrousMalgovernance
#ExpectWorse

#MeToo
#MeTooIndia https://t.co/2gIg73MNqS"
MeToo,1052060900373487616,False,#MeToo: A Man Tried to Put His Hand in My Pants – Saqib Saleem https://t.co/EqGLhAG2X4 https://t.co/ga3CqHi0AX
MeToo MJAkbar TimesUp MeTooIndia,1052061301466226688,False,"""Truth my only defence"": Journalist sued by MJ Akbar over #MeToo charge https://t.co/CQIpaXzeeA

#MJAkbar #TimesUp #MeTooIndia https://t.co/UDTJ78b4iB"
MeToo MeTooVsAkbar,1052055061675814914,False,"Modi Govt's reprehensible response to #MeToo #MeTooVsAkbar 
Cartoon @MANJULtoons seems to suggest so. https://t.co/vS34yl7u2g"
metoo,1052058560555876352,False,This 😂😂😂😂😂 #metoo https://t.co/qp0N0NVrbz
metoo,1052064743471501312,False,"@INCIndia @RahulGandhi Here, I am also supporting #metoo https://t.co/lEAt1lUKrg"
MeToo WDC,1052075311213543425,False,"Students, faculty members, and friends, save the date (Wednesday, 17th October 2018) to attend a talk on ‘#MeToo #WDC' by Dr Ranjana Harish organised by Women’s Development Cell at Ahmedabad University.
Event details: https://t.co/MlEl2ngSmD https://t.co/pciMcHrQ7z"
MeToo,1052054381015719936,False,"#MeToo 
GAUR SE DEKHO
My take on Me Too..
The empowered women should be bold enough to say ME... It's for the weak or inhibited to say ME TOO

@MinhazMerchant @republic @suhelseth @PMOIndia @narendramodi @tavleen_singh @chetan_bhagat @timesofindia @htTweets @TimesNow https://t.co/98okLVTppO"
MeToo MeTooIndia Respect,1052058383933566976,False,"@akshaykumar refuses to work with @SimplySajidK in House full 4 after #MeToo #MeTooIndia allegations. #Respect to @akshaykumar 🙏🙏🙏

https://t.co/aGY47RMg7I https://t.co/ouwGzhqd28"
SchoolofLifeFoundation MeToo ManekaGandhi workplace harassment assault punishment,1052069394053038080,False,Union Minister Maneka Gandhi says she believes all the women who have reported accounts of sexual harassment recently. She has proposed formation of a committee to look into these cases. #SchoolofLifeFoundation #MeToo #ManekaGandhi #workplace #harassment #assault #punishment https://t.co/JNuAhzGmx5
MeToo,1052077774121381889,False,#MeToo  after effect https://t.co/TD3vCWRN3Z
MeToo,1052080951872782337,False,"Forced to do leading lady roles at 13, Rekha has talked of being dragged from one studio to another. “Bombay was like a 
jungle, and I had walked in unarmed,” she told Simi Garewal in 2004, @kavereeb #MeToo https://t.co/WYHP5AKHxQ https://t.co/6fztub2Sd6"
MeToo,1052078071581483008,False,#MeToo India: An Open Letter from the Invisible Women Reporters of the Hinterland https://t.co/mkUlrmSZrX https://t.co/JAsi5tEcW0
MeTooIndia MeToo Strongwoman womanpower MeeToo MeTooMovement TuesdayMotivation,1052061207811710976,False,We will stand and fight. Don't act as victim be a fighter. #MeTooIndia #MeToo #Strongwoman #womanpower #MeeToo #MeTooMovement #TuesdayMotivation https://t.co/BINd9r9jvl
MeToo AshishPatil,1052075256637218817,False,#MeToo: YRF terminates service #AshishPatil post sexual harassment allegations https://t.co/Qk8x7VeQ1I
sndtuniversity the_editorial_hindu timesofindia MeToo,1052076682717224960,False,"Even as we are celebrating Navratri, we still have such incidences happening in our midst. Why so hypocritic?  #sndtuniversity #the_editorial_hindu #timesofindia  #MeToo https://t.co/ukbLwjix6w"
metoo metoo,1052071440017698816,False,just thinking out loud about memes revolving around #metoo .. a kind of a counter visual movement that uses cheap humour. but who is laughing at these memes? and is it not an uneasy laughter in the face of the #metoo deluge ? https://t.co/qX1wyvg7vs
MeToo,1052056634254602241,False,"'Defamatory articles are only a figment of her imagination, only intended to malign reputation of complainant' Vs 'I am ready to fight allegations of defamation laid against me, as truth and the absolute truth is my only defence'
#MeToo https://t.co/Rciqw6wd4D"
MeToo PaulAllen BadHindu PrinceHarry Abdulkalam mondaymotivation APJAbdulKalam 20YearsOfClassicKKHH PriyaRamani birthanniversary,1052059608511115264,False,"How this thing happened between us 2
Visit here to know:- https://t.co/Kr8HxW1sMr
#MeToo
#PaulAllen
#BadHindu
#PrinceHarry
#Abdulkalam
#mondaymotivation
#APJAbdulKalam
#20YearsOfClassicKKHH
#PriyaRamani
#birthanniversary https://t.co/dHPaz2HPym"
WorldFoodDay China AK47 MeToo MeTooIndia TuesdayThoughts TuesdayMotivation,1052079712678412290,False,"When it is #WorldFoodDay and you know you are in #China, you gotta protect yourself with #AK47.
.
#MeToo #MeTooIndia #TuesdayThoughts #TuesdayMotivation https://t.co/3F0ClJbiPl"
MeToo,1052072192308117504,False,Me Too: YRF terminates service of Y-Films Business Head Ashish Patil post sexual harassment allegations- https://t.co/HFFaFSxTUu #MeToo https://t.co/FZevFsDGBD
MeToo,1052069242584133632,False,"Meanwhile, Shahid Hussain says #MeToo https://t.co/2pMufKYVeN"
Metoo MeTooIndia,1052077320218009601,False,"This is going to be a problem ! 
False accusations would lead nowhere !
#Metoo #MeTooIndia https://t.co/5oA2nPvq8n"
MeToo MeTooIndia YouToo Who,1052065015027703808,False,"#MeToo #MeTooIndia #YouToo?  And #Who'sNext?

The guessing game is on. Cardiologists are busy making money dealing with heart attack cases suddenly on the rise &amp; so are psychiatrists tending to people getting into depression. Lawyers busy dealing with defamation &amp; divorce cases. https://t.co/3KkQgggmEg"
MeToo metooindia MJAkbar h1b,1052063889297412096,False,Two strong editorials from @htTweets today on #MeToo #metooindia #MJAkbar &amp; @realDonaldTrump 's #h1b visa issue https://t.co/d5aYWLwTqc
MeToo MeTooControversy MeTooIndia MeToo MeToo,1052057800514256896,False,#MeToo #MeTooControversy #MeTooIndia #MeToo #MeToo chinmayi @Chinmayi https://t.co/sD4ceYt0D6
MeToo Shame,1052077339696291840,False,"The post looks so innocent. But there are many other stories doing rounds in town related to #MeToo. If they are true, then you are lying! You are untruthful even at this stage. #Shame @AnooBhu @TheRestlessQuil @protestingindia @IndiaMeToo @MeTooMVMT https://t.co/DiwfldB4tN"
MeToo MeTooIndia,1052061642526285830,False,"Always there are two side of harassment 

#MeToo 
#MeTooIndia https://t.co/HASCRXIW05"
MeToo,1052061619826642944,False,"@Shivangi_Wion  a quick question, isn't this harrasment too? Is #MeToo  movement gender specific?  Will it ever come up on media as well?  It has even claimed life. Don't know what to react to this anymore https://t.co/C3crTlAFWn"
DiaMirza SajidKhan MeToo MeToo,1052055382116380672,False,"#DiaMirza on #SajidKhan: I knew he was obnoxious, sexist. #MeToo #MeToo https://t.co/DlHc86AYtf"
MeToo MeTooIndia,1052055642054115328,False,"Now on @MoonTVtamil .. @Chinmayi
Arasu Cable Channel No: 169 #MeToo #MeTooIndia https://t.co/eBW6aRV0bM"
Metoo ParentalAlienationischildabuse Solecustodyischildabuse Sharedparenting Fatherstights,1052055904483446785,False,"#Metoo

Abused by My Own Mother,
She Alienated Me from My Loving Father!

#ParentalAlienationischildabuse
#Solecustodyischildabuse
#Sharedparenting
#Fatherstights
@IndiaMeToo 
@Manekagandhibjp 
@ranjanakumari 
@MinistryWCD 
@stc_india 
@poojabeditweets 
@narendramodi 
@rsprasad https://t.co/nKbJarr83a"
Love bodies beautiful Love world TuesdayThoughts Quotes LoveQuote Wisdom WordsOfWisdom NNg InstaPic NadeemNaqvi Instagram InstaThought InstaQuote Love Peace MeToo WeToo,1052067409908121600,False,"We #Love our #bodies to look #beautiful, try to #Love your soul and make the entire #world beautiful! 
#TuesdayThoughts #Quotes #LoveQuote #Wisdom #WordsOfWisdom #NNg #InstaPic #NadeemNaqvi #Instagram #InstaThought #InstaQuote #Love #Peace #MeToo #WeToo https://t.co/WAnKQXUHgo"
MeToo TuesdayThoughts PaulAllen WorldFoodDay BadHindu Abdulkalam PriyaRamani अब्दुल bishopfrancomulakkal VinodDua,1052057327652794368,False,"To go on date with our gorgeous model in Lajpat Nagar
To make your self happy:- https://t.co/NqkfqueNH5
#MeToo
#TuesdayThoughts
#PaulAllen
#WorldFoodDay
#BadHindu
#Abdulkalam
#PriyaRamani
#अब्दुल कलाम
#bishopfrancomulakkal
#VinodDua https://t.co/CEEOMvuQAb"
Metoo BetiBachaoBetiPadhao MJAkbar MeTooIndia,1052059611983962112,False,#Metoo @SudhanshuTrived of BJP getting humiliated by @sadhavi. Is #BetiBachaoBetiPadhao just a Jumla when BJP can't even sack #MJAkbar for sexual harassment ? #MeTooIndia https://t.co/lHD3vxzAan
metoo,1052063955416305664,False,"She - Wanna have sex??
He - Ya sure, why not.. 🙈🙈

*after sex*
She-
#metoo https://t.co/03MgNcSkW7"
ILoveYou MeToo TuesdayThoughts MeTooIndia WorldFoodDay Microsoft,1052062670650654720,False,"ॐ #ILoveYou bolne se daar nahi lagta sahab, #MeToo sunne se lagta hai.
I am not scared to say I LOVE YOU but very scared to hear Me too 😂😂😂😜😜😜
#TuesdayThoughts @MeTooMVMT #MeTooIndia #WorldFoodDay #Microsoft https://t.co/heOd8zY24L"
MeToo,1052078987114106880,False,#MeToo: Yash Raj Films terminates services of Ashish Patil after allegations https://t.co/HGBEoQOLbl https://t.co/2TjOmePIuI
justice metoo,1052075119915356166,False,@mjakbar with this news im sure he is using political power to close this case @narendramodi @BJP4India where ate you now to come along with #justice ask @mjakbar to lewve his post untill trials #metoo https://t.co/sRNeCAanNF
MeToo NawazuddinSiddiqui ChitrangadaSingh,1052057280357654528,False,"#MeToo: #NawazuddinSiddiqui didn't stand against my harassment, alleges #ChitrangadaSingh 
https://t.co/qhouO4iWNk https://t.co/gkvwpwZkwd"
metoo,1052077464187416576,False,After #metoo https://t.co/JmuGwUpGew
mumbai BJP MeeToo bjp4india PriyaRamani MeToo TuesdayThoughts India SantRampal VadaChennaiFromTomorrow,1052064883750199297,False,"Take pleasure of our services in Delhi
To visit:- https://t.co/PF2S5vOVrx
#mumbai
#BJP
#MeeToo
#bjp4india
#PriyaRamani
#MeToo
#TuesdayThoughts
#India
#SantRampal
#VadaChennaiFromTomorrow https://t.co/cI1Ac0JpZq"
MeToo 20YearsOfClassicKKHH BadHindu ESPENG AntiBJPMalviya Abdulkalam NameShameTheRapists modelsindelhi delhimodels delhi newdelhi,1052061350523019265,False,"Take pleasure of our services in Delhi
Click here for:- https://t.co/UqzRg6dghT
#MeToo
#20YearsOfClassicKKHH
#BadHindu
#ESPENG
#AntiBJPMalviya
#Abdulkalam
#NameShameTheRapists
#modelsindelhi
#delhimodels
#delhi #newdelhi https://t.co/gu8xXjKva3"
MeToo,1052076836241465345,False,"From raising doubts over Tanushree Dutta’s statements to extending support to BJP MP Udit Raj, who has called the #MeToo movement ‘wrong practice’, men’s rights activists have been repeatedly holding ‘feminists’ guilty for ruining lives of men. 
https://t.co/46EV2QZQvg https://t.co/N6gwbGEKaJ"
metoo harassmentatworkplace,1052066800349806592,False,"Let's end sexual harassment at workplace. 
POSH( Prevention Of Sexual Harassment At Workplace) Workshop.
Location- Mumbai/ Bangalore.
For more details visit https://t.co/xdIiwVaSXV
mail: info@netrika.com
Call: 9599909921 /9910020032 #metoo #harassmentatworkplace
@Skaushik09 https://t.co/HdSbnCkVpG"
StockAlert BEL StockTrading StocksInNews stockstowatch stocks ValueInvesting Rupee news Dollar Nifty INTRADAY ETMarkets EarningsWithETNOW MeToo,1052075640961167360,False,"#StockAlert 
Stock Name: #BEL 
CMP: Rs. 87.50
Chart: Daily
Trend: Positive
Signal: Double Bottom
Potential: Good Above Rs. 87.50 For 8%
#StockTrading #StocksInNews #stockstowatch #stocks #ValueInvesting #Rupee #news #Dollar #Nifty #INTRADAY #ETMarkets #EarningsWithETNOW #MeToo https://t.co/lak633HX4F"
MeToo,1052067287337816064,False,"Sonia Gandhi also victim of 

#MeToo https://t.co/QzqGXTkDqk"
MeToo AshishPatil,1052077225716183042,False,#MeToo: YRF terminates service #AshishPatil post sexual harassment allegations https://t.co/svLmmOV1qX via @bombaytimes
MJAkbar Metoo MeTooControversy TV9News,1052074368681951232,False,"Case of sexual harassment against minister and former editor @mjakbar;
Delhi's Patiala House court has listed the matter of #MJAkbar to 18 October. He had filed a criminal defamation case in the Court against journalist Priya Ramani yesterday.
#Metoo #MeTooControversy #TV9News https://t.co/hHMjdBqEKa"
MeToo,1052073044032806912,False,#MeToo Impact Question in UPSC https://t.co/08km75hNlZ
MeTooIndia metoo,1052074132668641280,False,I prefer safety first.  #MeTooIndia #metoo https://t.co/udyhnkjAFh
MeToo,1052054293040099328,False,"#MeToo: Nawazuddin Siddiqui didn't stand against my harassment, alleges Chitrangada Singh https://t.co/Ood8rBH065"
MeToo,1052052531969441793,False,Uttam's Take: M J Akbar and the #MeToo tsunami https://t.co/KvlCLBMcBd @uttam_g https://t.co/dwtRUiJiJH
MeToo,1052046475625201665,False,"Government should set the right precedent and ask MJ Akbar to step down until a thorough probe is carried out: @suhasinih to @TamannaInamdar 
#MeToo

Read: https://t.co/3YZ9p1Rh0U https://t.co/3ZEFVrnRzX"
MeToo,1052033985675575296,False,"The essence of what #MeToo should be summed up by the author 
.
This is key 👇 https://t.co/34SrOWNbP7"
Vakalatnama MJAkbar MeToo,1052025104199168000,False,Have not seen the complaint but I am sure it would not have been signed by 97 lawyers. Not even #Vakalatnama which has been signed by only few. Ignorance of law is no excuse but ignorance of procedure is bliss! #MJAkbar #MeToo https://t.co/pasYltO2Ha
MeToo,1052052989605806080,False,"#MeToo: Zoya Akhtar, Nandita Das, Kiran Rao; Eight other women directors do not work with recognized offenders https://t.co/yL7Dr1PyWa https://t.co/JhYEC1A3s3"
Seeman Vairamuthu Chinmayi MeToo,1052042690664099841,False,Seeman supports Vairamuthu over the allegations made against him #Seeman #Vairamuthu #Chinmayi #MeToo https://t.co/nSV22NtLFV https://t.co/3Jv9hXJK8F
O_Two MeToo O_Two Happy_Anesthesia_Day,1052053574727872512,False,"Its #O_Two Not #MeToo 

#O_Two (O2 means oxygen)

#Happy_Anesthesia_Day https://t.co/nv5irltmjk"
MeTooVsAkbar MeTooIndia MeToo,1052050268899041280,False,"#MeTooVsAkbar | @priyaramani issued a statement in response to @mjakbar’s legal notice saying that she is ready to fight the defamation charges as her only defence is the absolute truth. 

Detailed inputs by @utkarsh_aanand. #MeTooIndia #MeToo https://t.co/s96H2SadsH"
metoo MetooIndia,1052050807854718976,False,#metoo #MetooIndia Saw this in a woman's washroom in Berlin as our Movement began in India. It's time. Fight back. Keep fighting. Never stop. https://t.co/zWX5h7mT5u
MeToo,1052016791462039552,False,India's Me Too Movement: Aamir Khan to Launch Season 4 of Satyamev Jayate with the #MeToo Movement? https://t.co/KBca303hi9 https://t.co/3buia4NGfV
Bharathiraja MeToo,1052029760547614720,False,#Bharathiraja gets uncomfortable wen questioned about #MeToo. Relax sirae.....! https://t.co/7hqY8IonHL
MeToo,1052041222620151808,False,#MeToo: 4 women put Bollywood's top talent manager under scanner https://t.co/9nkJNsefib https://t.co/MOWGYSGKjs
MeToo,1052021308962299904,False,"#MeToo: Truth and absolute truth my only defence, says Priya Ramani https://t.co/b8D0lPnmJe https://t.co/eql7qGyQVX"
KateSharma SubhashGhai MeToo MeTooIndia,1052011643226472448,False,"#KateSharma files molestation complaint against #SubhashGhai https://t.co/lUJQ1CStX9 

#MeToo #MeTooIndia https://t.co/dBQDOSIQqZ"
MeToo,1052037734943154181,False,'The Emperor has no clothes' - The Hindu #MeToo https://t.co/zuOkZB7EnY
